Watch_Time_Hours,User_Rating,Subscription_Type
708.41,5,Premium
708.42,5,Premium
708.44,5,Premium
708.46,5,Standard
708.47,5,Basic
708.47,5,Standard
708.51,5,Premium
708.58,5,Standard
708.71,5,Standard
708.72,5,Standard
708.74,5,Basic
708.75,5,Premium
708.75,5,Standard
708.85,5,Premium
708.89,5,Premium
708.91,5,Basic
708.95,5,Premium
708.99,5,Premium
709,5,Standard
709.07,5,Standard
709.09,5,Premium
709.2,5,Standard
709.22,5,Premium
709.25,5,Basic
709.32,5,Premium
709.34,5,Basic
709.38,5,Basic
709.46,5,Basic
709.49,5,Premium
709.56,5,Basic
709.57,5,Standard
709.61,5,Standard
709.82,5,Premium
709.87,5,Basic
710.05,5,Premium
710.15,5,Standard
710.2,5,Standard
710.22,5,Basic
710.23,5,Premium
710.24,5,Premium
710.27,5,Premium
710.32,5,Standard
710.35,5,Standard
710.37,5,Premium
710.38,5,Basic
710.47,5,Basic
710.51,5,Standard
710.61,5,Standard
710.68,5,Standard
710.73,5,Basic
710.75,5,Basic
710.89,5,Premium
710.95,5,Basic
710.99,5,Basic
711.01,5,Basic
711.08,5,Premium
711.1,5,Basic
711.1,5,Standard
711.11,5,Premium
711.13,5,Premium
711.13,5,Standard
711.16,5,Basic
711.25,5,Premium
711.26,5,Standard
711.3,5,Basic
711.31,5,Basic
711.31,5,Premium
711.33,5,Basic
711.33,5,Standard
711.35,5,Premium
711.37,5,Basic
711.37,5,Standard
711.41,5,Standard
711.47,5,Basic
711.54,5,Basic
711.59,5,Basic
711.59,5,Standard
711.71,5,Premium
711.77,5,Premium
711.8,5,Standard
711.86,5,Premium
711.93,5,Standard
711.95,5,Standard
711.96,5,Standard
712.04,5,Premium
712.1,5,Premium
712.11,5,Standard
712.14,5,Premium
712.14,5,Standard
712.23,5,Premium
712.26,5,Standard
712.31,5,Standard
712.33,5,Basic
712.38,5,Basic
712.39,5,Standard
712.41,5,Basic
712.42,5,Premium
712.46,5,Basic
712.48,5,Premium
712.49,5,Standard
712.52,5,Basic
712.58,5,Basic
712.58,5,Standard
712.59,5,Premium
712.62,5,Basic
712.67,5,Standard
712.68,5,Basic
712.7,5,Basic
712.72,5,Basic
712.72,5,Standard
712.83,5,Premium
712.87,5,Premium
712.9,5,Basic
712.94,5,Premium
713,5,Premium
713.01,5,Standard
713.08,5,Basic
713.08,5,Standard
713.09,5,Basic
713.12,5,Premium
713.17,5,Premium
713.22,5,Basic
713.23,5,Premium
713.35,5,Standard
713.46,5,Standard
713.51,5,Standard
713.55,5,Premium
713.58,5,Premium
713.64,5,Standard
713.73,5,Premium
713.81,5,Basic
713.84,5,Premium
713.92,5,Premium
713.98,5,Standard
714,5,Basic
714.03,5,Premium
714.09,5,Basic
714.14,5,Basic
714.17,5,Standard
714.2,5,Standard
714.22,5,Basic
714.33,5,Basic
714.34,5,Standard
714.5,5,Standard
714.54,5,Basic
714.55,5,Premium
714.56,5,Basic
714.57,5,Basic
714.58,5,Basic
714.61,5,Basic
714.61,5,Premium
714.62,5,Premium
714.66,5,Basic
714.66,5,Standard
714.67,5,Premium
714.7,5,Standard
714.72,5,Standard
714.73,5,Standard
714.74,5,Basic
714.77,5,Premium
714.78,5,Premium
714.8,5,Standard
714.88,5,Premium
714.95,5,Basic
714.96,5,Premium
715,5,Premium
715.09,5,Premium
715.12,5,Premium
715.15,5,Basic
715.25,5,Premium
715.29,5,Basic
715.37,5,Basic
715.37,5,Premium
715.37,5,Standard
715.45,5,Basic
715.48,5,Basic
715.51,5,Standard
715.55,5,Basic
715.57,5,Standard
715.58,5,Basic
715.75,5,Basic
715.75,5,Standard
715.77,5,Standard
715.78,5,Premium
715.78,5,Standard
715.86,5,Standard
716.04,5,Basic
716.05,5,Standard
716.06,5,Basic
716.08,5,Standard
716.09,5,Basic
716.13,5,Basic
716.19,5,Premium
716.2,5,Basic
716.2,5,Standard
716.28,5,Premium
716.3,5,Standard
716.34,5,Standard
716.5,5,Premium
716.55,5,Premium
716.59,5,Premium
716.67,5,Standard
716.71,5,Standard
716.75,5,Premium
716.87,5,Standard
717.02,5,Basic
717.03,5,Basic
717.05,5,Basic
717.06,5,Standard
717.13,5,Basic
717.13,5,Standard
717.23,5,Standard
717.27,5,Basic
717.29,5,Basic
717.29,5,Premium
717.3,5,Standard
717.39,5,Standard
717.41,5,Standard
717.48,5,Premium
717.48,5,Standard
717.49,5,Standard
717.71,5,Basic
717.72,5,Basic
717.74,5,Premium
717.8,5,Premium
717.81,5,Standard
717.85,5,Basic
717.87,5,Premium
717.93,5,Premium
717.94,5,Basic
717.99,5,Basic
718.02,5,Premium
718.07,5,Basic
718.12,5,Premium
718.17,5,Basic
718.17,5,Standard
718.2,5,Standard
718.22,5,Basic
718.32,5,Standard
718.46,5,Premium
718.48,5,Standard
718.52,5,Standard
718.54,5,Standard
718.62,5,Standard
718.67,5,Premium
718.7,5,Standard
718.73,5,Basic
718.77,5,Standard
718.79,5,Standard
718.82,5,Standard
718.83,5,Standard
718.84,5,Basic
718.85,5,Standard
718.9,5,Standard
718.96,5,Basic
719.02,5,Premium
719.02,5,Standard
719.06,5,Standard
719.12,5,Premium
719.14,5,Basic
719.14,5,Standard
719.18,5,Premium
719.2,5,Premium
719.27,5,Basic
719.27,5,Premium
719.31,5,Basic
719.31,5,Premium
719.31,5,Standard
719.34,5,Premium
719.34,5,Standard
719.36,5,Premium
719.37,5,Basic
719.39,5,Basic
719.41,5,Premium
719.44,5,Premium
719.5,5,Basic
719.54,5,Standard
719.56,5,Basic
719.6,5,Premium
719.61,5,Standard
719.62,5,Basic
719.71,5,Standard
719.73,5,Premium
719.79,5,Standard
719.81,5,Basic
719.83,5,Standard
719.92,5,Basic
719.96,5,Standard
719.98,5,Standard
720.03,5,Standard
720.05,5,Standard
720.07,5,Standard
720.16,5,Standard
720.2,5,Basic
720.21,5,Premium
720.26,5,Standard
720.29,5,Premium
720.33,5,Standard
720.34,5,Basic
720.37,5,Basic
720.37,5,Premium
720.44,5,Basic
720.49,5,Premium
720.65,5,Basic
720.67,5,Premium
720.67,5,Standard
720.69,5,Premium
720.79,5,Premium
720.81,5,Standard
720.82,5,Basic
720.82,5,Standard
720.83,5,Standard
720.88,5,Premium
720.99,5,Basic
721.02,5,Basic
721.04,5,Premium
721.12,5,Basic
721.12,5,Premium
721.17,5,Premium
721.21,5,Basic
721.21,5,Standard
721.29,5,Standard
721.3,5,Standard
721.32,5,Standard
721.38,5,Basic
721.39,5,Premium
721.42,5,Premium
721.5,5,Premium
721.55,5,Basic
721.56,5,Standard
721.57,5,Premium
721.63,5,Standard
721.65,5,Basic
721.67,5,Standard
721.68,5,Premium
721.73,5,Basic
721.73,5,Standard
721.74,5,Premium
721.74,5,Standard
721.8,5,Basic
721.81,5,Premium
721.82,5,Premium
721.9,5,Premium
721.94,5,Premium
721.98,5,Premium
722,5,Basic
722.04,5,Basic
722.16,5,Premium
722.16,5,Standard
722.29,5,Basic
722.32,5,Standard
722.38,5,Standard
722.39,5,Premium
722.44,5,Basic
722.44,5,Standard
722.45,5,Standard
722.5,5,Basic
722.52,5,Standard
722.55,5,Premium
722.55,5,Standard
722.56,5,Standard
722.62,5,Basic
722.69,5,Premium
722.71,5,Basic
722.82,5,Basic
722.83,5,Basic
722.84,5,Premium
722.85,5,Basic
722.87,5,Basic
722.87,5,Premium
722.89,5,Premium
722.95,5,Standard
722.99,5,Basic
723.06,5,Basic
723.08,5,Standard
723.09,5,Basic
723.11,5,Premium
723.13,5,Standard
723.18,5,Standard
723.21,5,Premium
723.27,5,Standard
723.32,5,Standard
723.38,5,Premium
723.41,5,Standard
723.45,5,Basic
723.45,5,Standard
723.48,5,Standard
723.49,5,Standard
723.56,5,Standard
723.57,5,Basic
723.63,5,Basic
723.7,5,Standard
723.72,5,Basic
723.84,5,Standard
723.85,5,Basic
723.87,5,Basic
723.9,5,Basic
723.92,5,Basic
723.96,5,Standard
724,5,Premium
724.04,5,Premium
724.05,5,Premium
724.09,5,Premium
724.15,5,Standard
724.18,5,Basic
724.2,5,Standard
724.39,5,Premium
724.49,5,Standard
724.52,5,Basic
724.63,5,Standard
724.73,5,Standard
724.8,5,Premium
724.82,5,Standard
724.83,5,Premium
724.85,5,Premium
724.89,5,Premium
724.96,5,Premium
725.02,5,Standard
725.05,5,Standard
725.11,5,Standard
725.16,5,Basic
725.2,5,Standard
725.27,5,Standard
725.34,5,Standard
725.37,5,Standard
725.38,5,Basic
725.47,5,Standard
725.49,5,Premium
725.49,5,Standard
725.58,5,Basic
725.6,5,Basic
725.61,5,Premium
725.64,5,Standard
725.67,5,Standard
725.73,5,Basic
725.73,5,Premium
725.94,5,Standard
725.95,5,Premium
726,5,Basic
726.02,5,Standard
726.06,5,Basic
726.07,5,Basic
726.07,5,Premium
726.07,5,Standard
726.09,5,Premium
726.11,5,Premium
726.11,5,Standard
726.21,5,Basic
726.24,5,Premium
726.25,5,Basic
726.3,5,Standard
726.31,5,Premium
726.32,5,Standard
726.33,5,Standard
726.34,5,Standard
726.35,5,Basic
726.43,5,Basic
726.49,5,Standard
726.72,5,Basic
726.76,5,Premium
726.8,5,Premium
726.8,5,Standard
726.83,5,Standard
726.96,5,Premium
726.97,5,Premium
726.99,5,Standard
727.05,5,Premium
727.06,5,Premium
727.07,5,Standard
727.08,5,Basic
727.13,5,Standard
727.16,5,Premium
727.18,5,Standard
727.21,5,Premium
727.24,5,Premium
727.27,5,Standard
727.3,5,Standard
727.31,5,Premium
727.35,5,Premium
727.39,5,Standard
727.42,5,Premium
727.45,5,Premium
727.55,5,Basic
727.58,5,Basic
727.64,5,Standard
727.66,5,Basic
727.71,5,Premium
727.73,5,Premium
727.82,5,Basic
727.91,5,Standard
727.93,5,Basic
727.94,5,Standard
728.09,5,Standard
728.11,5,Premium
728.12,5,Basic
728.19,5,Standard
728.21,5,Premium
728.23,5,Premium
728.23,5,Standard
728.24,5,Premium
728.26,5,Premium
728.28,5,Basic
728.44,5,Premium
728.44,5,Standard
728.46,5,Basic
728.47,5,Basic
728.5,5,Premium
728.63,5,Basic
728.65,5,Premium
728.71,5,Premium
728.76,5,Basic
728.82,5,Basic
728.85,5,Premium
728.91,5,Premium
728.95,5,Basic
728.97,5,Premium
729.02,5,Premium
729.13,5,Premium
729.17,5,Premium
729.21,5,Basic
729.27,5,Premium
729.38,5,Basic
729.41,5,Premium
729.46,5,Standard
729.7,5,Premium
729.75,5,Basic
729.83,5,Standard
729.87,5,Basic
729.92,5,Basic
730.07,5,Premium
730.09,5,Basic
730.12,5,Premium
730.16,5,Standard
730.18,5,Basic
730.23,5,Premium
730.24,5,Standard
730.25,5,Basic
730.36,5,Premium
730.38,5,Basic
730.4,5,Basic
730.43,5,Standard
730.44,5,Standard
730.51,5,Standard
730.54,5,Premium
730.63,5,Premium
730.67,5,Premium
730.69,5,Premium
730.82,5,Basic
730.87,5,Basic
730.88,5,Basic
730.89,5,Basic
730.95,5,Premium
730.98,5,Premium
731.08,5,Basic
731.09,5,Basic
731.11,5,Basic
731.12,5,Basic
731.12,5,Standard
731.13,5,Premium
731.21,5,Basic
731.22,5,Premium
731.3,5,Premium
731.31,5,Basic
731.37,5,Premium
731.41,5,Basic
731.56,5,Basic
731.67,5,Standard
731.68,5,Premium
731.7,5,Standard
731.73,5,Basic
731.76,5,Premium
731.78,5,Premium
731.86,5,Basic
731.94,5,Premium
731.94,5,Standard
731.97,5,Premium
732.09,5,Basic
732.11,5,Premium
732.2,5,Basic
732.22,5,Basic
732.27,5,Standard
732.28,5,Basic
732.34,5,Premium
732.37,5,Premium
732.42,5,Premium
732.43,5,Premium
732.44,5,Premium
732.5,5,Basic
732.5,5,Standard
732.53,5,Basic
732.61,5,Basic
732.61,5,Standard
732.67,5,Premium
732.74,5,Premium
732.93,5,Premium
732.94,5,Basic
732.95,5,Basic
733,5,Premium
733.04,5,Premium
733.12,5,Basic
733.16,5,Premium
733.24,5,Standard
733.28,5,Standard
733.34,5,Premium
733.36,5,Premium
733.42,5,Premium
733.56,5,Premium
733.65,5,Basic
733.65,5,Standard
733.8,5,Premium
733.84,5,Premium
733.85,5,Premium
733.96,5,Standard
734.09,5,Premium
734.09,5,Standard
734.11,5,Standard
734.14,5,Standard
734.18,5,Premium
734.18,5,Standard
734.5,5,Basic
734.53,5,Premium
734.57,5,Premium
734.62,5,Premium
734.63,5,Basic
734.63,5,Standard
734.64,5,Premium
734.7,5,Basic
734.72,5,Premium
734.77,5,Premium
734.79,5,Standard
734.8,5,Premium
734.81,5,Basic
734.82,5,Premium
734.89,5,Basic
734.93,5,Standard
734.96,5,Premium
734.97,5,Premium
734.98,5,Basic
735.03,5,Premium
735.14,5,Basic
735.16,5,Basic
735.23,5,Basic
735.23,5,Standard
735.27,5,Premium
735.28,5,Standard
735.29,5,Standard
735.3,5,Standard
735.35,5,Basic
735.36,5,Premium
735.38,5,Basic
735.38,5,Standard
735.43,5,Basic
735.44,5,Premium
735.57,5,Basic
735.7,5,Standard
735.71,5,Basic
735.79,5,Premium
735.83,5,Basic
735.87,5,Basic
735.98,5,Premium
736.11,5,Premium
736.13,5,Premium
736.18,5,Basic
736.19,5,Premium
736.22,5,Basic
736.25,5,Standard
736.27,5,Basic
736.27,5,Standard
736.29,5,Standard
736.32,5,Premium
736.42,5,Standard
736.5,5,Basic
736.58,5,Premium
736.6,5,Basic
736.62,5,Standard
736.64,5,Basic
736.64,5,Standard
736.68,5,Premium
736.68,5,Standard
736.71,5,Basic
736.88,5,Basic
736.9,5,Standard
736.91,5,Basic
736.97,5,Premium
737.01,5,Premium
737.1,5,Standard
737.2,5,Basic
737.2,5,Premium
737.25,5,Premium
737.25,5,Standard
737.3,5,Standard
737.39,5,Standard
737.49,5,Premium
737.51,5,Basic
737.51,5,Premium
737.55,5,Premium
737.57,5,Basic
737.68,5,Basic
737.75,5,Basic
737.76,5,Standard
737.77,5,Basic
737.8,5,Standard
737.88,5,Basic
737.95,5,Basic
738.17,5,Basic
738.19,5,Premium
738.2,5,Standard
738.24,5,Premium
738.25,5,Premium
738.25,5,Standard
738.39,5,Basic
738.46,5,Standard
738.47,5,Basic
738.53,5,Standard
738.55,5,Standard
738.56,5,Standard
738.6,5,Standard
738.62,5,Premium
738.7,5,Basic
738.71,5,Basic
738.75,5,Basic
738.78,5,Standard
738.82,5,Standard
738.86,5,Premium
738.92,5,Basic
738.94,5,Premium
738.95,5,Basic
739.02,5,Standard
739.03,5,Standard
739.09,5,Premium
739.11,5,Premium
739.13,5,Basic
739.14,5,Premium
739.28,5,Basic
739.31,5,Basic
739.35,5,Basic
739.38,5,Standard
739.44,5,Premium
739.46,5,Basic
739.46,5,Standard
739.47,5,Premium
739.48,5,Standard
739.51,5,Standard
739.52,5,Basic
739.58,5,Basic
739.58,5,Premium
739.58,5,Standard
739.59,5,Basic
739.67,5,Standard
739.71,5,Premium
739.73,5,Standard
739.78,5,Basic
739.78,5,Standard
739.8,5,Standard
739.84,5,Basic
739.84,5,Standard
739.85,5,Premium
739.87,5,Basic
739.87,5,Premium
739.88,5,Standard
739.98,5,Standard
740.01,5,Standard
740.04,5,Basic
740.14,5,Premium
740.18,5,Basic
740.34,5,Premium
740.34,5,Standard
740.39,5,Standard
740.42,5,Premium
740.48,5,Standard
740.49,5,Basic
740.52,5,Standard
740.55,5,Standard
740.58,5,Premium
740.62,5,Standard
740.64,5,Premium
740.71,5,Premium
740.71,5,Standard
740.87,5,Basic
741,5,Basic
741.11,5,Standard
741.18,5,Premium
741.21,5,Premium
741.24,5,Basic
741.31,5,Basic
741.36,5,Premium
741.41,5,Premium
741.41,5,Standard
741.45,5,Premium
741.47,5,Premium
741.57,5,Premium
741.59,5,Premium
741.62,5,Basic
741.67,5,Basic
741.67,5,Premium
741.71,5,Basic
741.72,5,Standard
741.77,5,Standard
741.82,5,Standard
741.85,5,Standard
741.86,5,Standard
741.88,5,Basic
741.91,5,Basic
741.93,5,Basic
741.97,5,Standard
741.99,5,Premium
742.07,5,Basic
742.1,5,Basic
742.11,5,Premium
742.17,5,Basic
742.18,5,Basic
742.21,5,Standard
742.4,5,Basic
742.43,5,Premium
742.43,5,Standard
742.44,5,Basic
742.51,5,Standard
742.55,5,Standard
742.58,5,Basic
742.66,5,Basic
742.73,5,Basic
742.77,5,Premium
742.78,5,Standard
742.79,5,Standard
742.83,5,Premium
742.84,5,Basic
742.85,5,Basic
742.87,5,Basic
742.88,5,Standard
742.95,5,Premium
742.96,5,Standard
743.04,5,Premium
743.05,5,Standard
743.08,5,Standard
743.09,5,Premium
743.12,5,Premium
743.14,5,Standard
743.18,5,Standard
743.22,5,Premium
743.33,5,Premium
743.43,5,Premium
743.52,5,Basic
743.64,5,Premium
743.65,5,Basic
743.72,5,Basic
743.85,5,Basic
743.86,5,Premium
743.88,5,Standard
743.94,5,Standard
743.95,5,Premium
743.95,5,Standard
743.98,5,Standard
744.03,5,Standard
744.12,5,Premium
744.21,5,Standard
744.29,5,Basic
744.3,5,Basic
744.34,5,Basic
744.34,5,Premium
744.34,5,Standard
744.35,5,Basic
744.43,5,Standard
744.49,5,Premium
744.64,5,Premium
744.68,5,Premium
744.7,5,Premium
744.75,5,Premium
744.76,5,Premium
744.85,5,Basic
744.85,5,Premium
744.86,5,Standard
744.87,5,Premium
744.88,5,Basic
744.88,5,Standard
744.9,5,Premium
744.92,5,Standard
744.97,5,Basic
745.02,5,Basic
745.04,5,Standard
745.2,5,Standard
745.21,5,Premium
745.28,5,Basic
745.29,5,Standard
745.3,5,Premium
745.32,5,Basic
745.34,5,Premium
745.36,5,Standard
745.37,5,Premium
745.41,5,Basic
745.43,5,Basic
745.46,5,Basic
745.48,5,Premium
745.51,5,Premium
745.52,5,Basic
745.55,5,Basic
745.55,5,Standard
745.59,5,Premium
745.62,5,Premium
745.64,5,Basic
745.65,5,Standard
745.66,5,Standard
745.7,5,Standard
745.73,5,Premium
745.74,5,Standard
745.75,5,Basic
745.76,5,Basic
745.79,5,Basic
745.88,5,Basic
745.97,5,Basic
745.98,5,Basic
746.01,5,Basic
746.06,5,Standard
746.13,5,Basic
746.14,5,Basic
746.16,5,Standard
746.19,5,Premium
746.21,5,Basic
746.24,5,Standard
746.31,5,Basic
746.31,5,Premium
746.34,5,Standard
746.38,5,Basic
746.4,5,Premium
746.46,5,Premium
746.51,5,Basic
746.54,5,Basic
746.54,5,Premium
746.58,5,Premium
746.6,5,Standard
746.62,5,Premium
746.63,5,Premium
746.64,5,Basic
746.66,5,Basic
746.71,5,Standard
746.75,5,Standard
746.82,5,Standard
746.87,5,Standard
746.88,5,Standard
746.89,5,Standard
747.01,5,Basic
747.02,5,Basic
747.04,5,Premium
747.11,5,Premium
747.13,5,Basic
747.13,5,Standard
747.2,5,Premium
747.21,5,Premium
747.22,5,Standard
747.23,5,Basic
747.32,5,Basic
747.42,5,Premium
747.43,5,Basic
747.44,5,Standard
747.48,5,Standard
747.5,5,Basic
747.5,5,Premium
747.51,5,Standard
747.53,5,Basic
747.53,5,Standard
747.54,5,Premium
747.54,5,Standard
747.62,5,Premium
747.68,5,Premium
747.73,5,Standard
747.74,5,Basic
747.77,5,Basic
747.77,5,Premium
747.78,5,Premium
747.79,5,Premium
747.84,5,Premium
747.86,5,Premium
747.9,5,Basic
747.94,5,Premium
747.98,5,Premium
747.99,5,Basic
747.99,5,Standard
748.05,5,Basic
748.14,5,Basic
748.22,5,Premium
748.25,5,Premium
748.25,5,Standard
748.26,5,Basic
748.29,5,Basic
748.3,5,Basic
748.33,5,Standard
748.35,5,Premium
748.36,5,Premium
748.36,5,Standard
748.4,5,Premium
748.5,5,Standard
748.55,5,Basic
748.61,5,Basic
748.67,5,Basic
748.71,5,Premium
748.76,5,Standard
748.79,5,Standard
748.88,5,Basic
748.89,5,Basic
748.9,5,Premium
749.08,5,Standard
749.12,5,Premium
749.15,5,Standard
749.18,5,Basic
749.2,5,Premium
749.34,5,Basic
749.36,5,Basic
749.48,5,Premium
749.49,5,Standard
749.52,5,Standard
749.54,5,Premium
749.54,5,Standard
749.63,5,Standard
749.64,5,Premium
749.7,5,Standard
749.72,5,Standard
749.76,5,Premium
749.77,5,Premium
749.78,5,Premium
749.83,5,Premium
749.84,5,Standard
749.86,5,Premium
749.88,5,Basic
749.9,5,Standard
749.92,5,Standard
749.93,5,Standard
749.96,5,Premium
750.04,5,Basic
750.04,5,Premium
750.13,5,Premium
750.3,5,Standard
750.34,5,Standard
750.45,5,Standard
750.46,5,Standard
750.5,5,Basic
750.51,5,Basic
750.53,5,Premium
750.57,5,Basic
750.57,5,Standard
750.61,5,Basic
750.61,5,Standard
750.64,5,Standard
750.71,5,Basic
750.76,5,Standard
750.78,5,Premium
750.79,5,Basic
750.82,5,Standard
750.84,5,Premium
750.88,5,Premium
750.92,5,Standard
750.93,5,Standard
750.94,5,Premium
750.95,5,Basic
751,5,Premium
751.05,5,Standard
751.1,5,Basic
751.22,5,Basic
751.27,5,Basic
751.28,5,Premium
751.33,5,Premium
751.34,5,Standard
751.35,5,Standard
751.36,5,Standard
751.39,5,Standard
751.4,5,Premium
751.43,5,Standard
751.48,5,Basic
751.49,5,Basic
751.49,5,Premium
751.52,5,Premium
751.56,5,Basic
751.63,5,Premium
751.66,5,Standard
751.86,5,Basic
751.88,5,Premium
751.96,5,Premium
752.03,5,Standard
752.04,5,Basic
752.05,5,Basic
752.07,5,Standard
752.19,5,Premium
752.21,5,Basic
752.21,5,Premium
752.24,5,Standard
752.4,5,Standard
752.47,5,Basic
752.6,5,Premium
752.64,5,Basic
752.65,5,Premium
752.71,5,Premium
752.73,5,Standard
752.77,5,Standard
752.79,5,Basic
752.88,5,Basic
752.89,5,Basic
752.91,5,Premium
752.93,5,Standard
753,5,Premium
753.03,5,Standard
753.08,5,Basic
753.08,5,Premium
753.23,5,Standard
753.29,5,Basic
753.34,5,Standard
753.35,5,Standard
753.37,5,Premium
753.4,5,Basic
753.43,5,Standard
753.52,5,Standard
753.78,5,Basic
753.83,5,Standard
753.85,5,Standard
753.86,5,Premium
753.87,5,Premium
753.93,5,Standard
754,5,Standard
754.01,5,Standard
754.07,5,Basic
754.14,5,Basic
754.15,5,Premium
754.19,5,Basic
754.19,5,Standard
754.22,5,Standard
754.25,5,Standard
754.35,5,Premium
754.37,5,Premium
754.38,5,Basic
754.38,5,Standard
754.43,5,Premium
754.44,5,Basic
754.52,5,Standard
754.66,5,Premium
754.67,5,Premium
754.74,5,Basic
754.81,5,Standard
754.86,5,Basic
754.96,5,Basic
754.97,5,Basic
755.01,5,Standard
755.04,5,Basic
755.09,5,Basic
755.11,5,Basic
755.2,5,Premium
755.21,5,Basic
755.23,5,Standard
755.31,5,Standard
755.35,5,Premium
755.37,5,Basic
755.39,5,Premium
755.41,5,Premium
755.45,5,Standard
755.47,5,Standard
755.48,5,Premium
755.53,5,Standard
755.71,5,Standard
755.72,5,Basic
755.73,5,Basic
755.82,5,Premium
755.87,5,Premium
755.95,5,Basic
756,5,Standard
756.02,5,Premium
756.04,5,Standard
756.12,5,Basic
756.14,5,Premium
756.17,5,Basic
756.2,5,Standard
756.26,5,Premium
756.28,5,Standard
756.36,5,Premium
756.36,5,Standard
756.38,5,Basic
756.39,5,Standard
756.4,5,Standard
756.45,5,Standard
756.46,5,Premium
756.53,5,Standard
756.54,5,Premium
756.62,5,Basic
756.63,5,Standard
756.71,5,Basic
756.78,5,Basic
756.8,5,Standard
756.85,5,Basic
756.93,5,Standard
756.99,5,Premium
757.05,5,Standard
757.09,5,Basic
757.15,5,Premium
757.16,5,Basic
757.2,5,Standard
757.23,5,Premium
757.24,5,Standard
757.26,5,Basic
757.26,5,Standard
757.33,5,Basic
757.33,5,Standard
757.44,5,Premium
757.46,5,Basic
757.51,5,Standard
757.53,5,Standard
757.55,5,Standard
757.58,5,Premium
757.6,5,Premium
757.61,5,Basic
757.65,5,Standard
757.79,5,Standard
757.8,5,Standard
757.86,5,Basic
757.86,5,Standard
757.92,5,Premium
757.92,5,Standard
757.98,5,Standard
758.03,5,Basic
758.07,5,Basic
758.08,5,Basic
758.1,5,Basic
758.19,5,Standard
758.27,5,Premium
758.33,5,Premium
758.39,5,Standard
758.46,5,Basic
758.47,5,Standard
758.48,5,Basic
758.48,5,Premium
758.54,5,Premium
758.62,5,Standard
758.69,5,Standard
758.71,5,Basic
758.74,5,Standard
758.75,5,Basic
758.78,5,Basic
758.8,5,Premium
758.8,5,Standard
758.82,5,Premium
758.86,5,Standard
758.88,5,Basic
758.92,5,Standard
759.06,5,Premium
759.14,5,Premium
759.14,5,Standard
759.16,5,Standard
759.2,5,Standard
759.23,5,Premium
759.25,5,Standard
759.28,5,Basic
759.29,5,Basic
759.33,5,Premium
759.38,5,Standard
759.42,5,Premium
759.47,5,Premium
759.48,5,Premium
759.5,5,Basic
759.51,5,Basic
759.52,5,Basic
759.58,5,Standard
759.59,5,Premium
759.65,5,Standard
759.68,5,Premium
759.68,5,Standard
759.71,5,Premium
759.71,5,Standard
759.74,5,Basic
759.77,5,Basic
759.77,5,Standard
759.79,5,Premium
759.91,5,Basic
759.91,5,Standard
759.92,5,Basic
759.93,5,Basic
760.02,5,Premium
760.05,5,Standard
760.09,5,Premium
760.13,5,Premium
760.14,5,Standard
760.16,5,Premium
760.26,5,Basic
760.27,5,Premium
760.29,5,Standard
760.39,5,Basic
760.39,5,Standard
760.41,5,Basic
760.41,5,Standard
760.42,5,Basic
760.43,5,Premium
760.45,5,Premium
760.46,5,Basic
760.47,5,Basic
760.5,5,Premium
760.51,5,Basic
760.55,5,Basic
760.55,5,Premium
760.56,5,Basic
760.59,5,Premium
760.62,5,Premium
760.73,5,Premium
760.74,5,Premium
760.76,5,Basic
760.9,5,Basic
760.94,5,Basic
760.95,5,Premium
761,5,Basic
761.03,5,Basic
761.08,5,Basic
761.1,5,Standard
761.12,5,Premium
761.13,5,Premium
761.14,5,Premium
761.19,5,Premium
761.2,5,Standard
761.34,5,Standard
761.35,5,Premium
761.54,5,Basic
761.58,5,Premium
761.6,5,Basic
761.6,5,Standard
761.65,5,Standard
761.72,5,Standard
761.73,5,Premium
761.74,5,Premium
761.74,5,Standard
761.8,5,Basic
761.8,5,Premium
761.81,5,Basic
761.83,5,Basic
761.84,5,Premium
761.87,5,Premium
761.91,5,Standard
761.94,5,Basic
761.99,5,Premium
762.03,5,Standard
762.04,5,Standard
762.08,5,Premium
762.17,5,Basic
762.18,5,Standard
762.21,5,Standard
762.22,5,Standard
762.24,5,Basic
762.24,5,Standard
762.26,5,Standard
762.28,5,Basic
762.35,5,Basic
762.42,5,Basic
762.46,5,Standard
762.47,5,Standard
762.54,5,Basic
762.57,5,Premium
762.6,5,Premium
762.65,5,Premium
762.67,5,Premium
762.7,5,Standard
762.88,5,Basic
762.88,5,Standard
762.92,5,Standard
762.96,5,Basic
762.99,5,Premium
763.02,5,Basic
763.02,5,Standard
763.07,5,Basic
763.35,5,Basic
763.37,5,Standard
763.43,5,Standard
763.44,5,Standard
763.5,5,Basic
763.56,5,Basic
763.65,5,Standard
763.66,5,Basic
763.75,5,Basic
763.75,5,Premium
763.85,5,Standard
763.86,5,Standard
763.92,5,Standard
764.02,5,Premium
764.1,5,Basic
764.11,5,Premium
764.11,5,Standard
764.12,5,Basic
764.22,5,Basic
764.23,5,Premium
764.25,5,Premium
764.29,5,Premium
764.29,5,Standard
764.39,5,Standard
764.42,5,Basic
764.43,5,Basic
764.44,5,Basic
764.44,5,Premium
764.48,5,Premium
764.5,5,Premium
764.52,5,Standard
764.53,5,Basic
764.63,5,Standard
764.69,5,Premium
764.72,5,Basic
764.75,5,Standard
764.78,5,Premium
764.79,5,Premium
764.86,5,Premium
764.93,5,Basic
764.94,5,Standard
764.99,5,Basic
